dataset_id,dataset,feature_resolution,feature_type,mapper,run_id,row_type,patch_id,status,sfm_status,patch_size,gaussian_limit,max_width,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,sfm_warning,updated_at,source_uri
D4,dataset4,2048,sift,global,sfm_dataset4_sfm_2048_sift_global_fullres_eval,patch,p025,COMPLETE,complete,400,1000000,,0.5716284551681616,18.342833436812025,0.6831856232423049,python_full_resolution_undistorted,full_resolution_undistorted,5396,4734,3583.88,1000000,15112,14011,,,2026-07-09T05:58:34.728345+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,sift,global,sfm_dataset4_sfm_2048_sift_global_fullres_eval,patch,p029,COMPLETE,complete,400,1000000,,0.5447846414187015,17.81112165728445,0.7090769746364691,python_full_resolution_undistorted,full_resolution_undistorted,5396,4734,3576.654,1000000,15182,13979,,,2026-07-09T07:21:58.440010+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,sift,global,sfm_dataset4_sfm_2048_sift_global_fullres_eval,patch,p033,COMPLETE,complete,400,1000000,,0.46242666163960017,15.26002556194929,0.814280405237868,python_full_resolution_undistorted,full_resolution_undistorted,5357,4705,3676.717,1000000,15051,13911,,,2026-07-09T08:45:28.873421+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,sift,global,sfm_dataset4_sfm_2048_sift_global_fullres_eval,patch,p037,COMPLETE,complete,400,1000000,,0.5810928960000316,19.071726503841905,0.6566405911599437,python_full_resolution_undistorted,full_resolution_undistorted,5396,4734,3570.261,1000000,15660,13905,,,2026-07-09T10:03:36.545876+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,2048,sift,incremental,sfm_dataset4_sfm_2048_sift_incremental_fullres_eval,run,,FAIL,failed,,,,,,,,,,,,,,,sfm_timeout_exceeded_24h,sfm_timeout_exceeded_24h,2026-07-09T09:21:49.892866+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv
D4,dataset4,full,aliked,global,sfm_dataset4_sfm_full_aliked_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.5185238634928678,15.935553488612769,0.7801588957126324,python_full_resolution_undistorted,full_resolution_undistorted,5380,4717,3526.242,1000000,14827,7305,,,2026-07-08T19:31:42.122677+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,global,sfm_dataset4_sfm_full_aliked_global_fullres_eval,patch,p003,COMPLETE,complete,400,1000000,,0.5267929937158312,15.969586474498604,0.7901183792522976,python_full_resolution_undistorted,full_resolution_undistorted,5380,4717,3332.485,1000000,14088,13433,,,2026-07-08T20:50:13.690094+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,global,sfm_dataset4_sfm_full_aliked_global_fullres_eval,patch,p006,COMPLETE,complete,400,1000000,,0.5144554595736897,16.07628485247838,0.7670756017460543,python_full_resolution_undistorted,full_resolution_undistorted,5380,4717,3539.36,1000000,14239,13491,,,2026-07-08T22:12:04.383237+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,global,sfm_dataset4_sfm_full_aliked_global_fullres_eval,patch,p008,COMPLETE,complete,400,1000000,,0.5147236654391656,15.986286287079505,0.8011680245399475,python_full_resolution_undistorted,full_resolution_undistorted,5380,4717,3877.302,1000000,14388,13491,,,2026-07-08T23:41:46.936417+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,global,sfm_dataset4_sfm_full_aliked_global_fullres_eval,patch,p011,COMPLETE,complete,400,1000000,,0.4965061917901039,15.535411194709082,0.7517139787475268,python_full_resolution_undistorted,full_resolution_undistorted,5380,4717,3091.747,1000000,12276,13377,,,2026-07-09T00:49:19.433285+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,global,sfm_dataset4_sfm_full_aliked_global_fullres_eval,patch,p014,COMPLETE,complete,400,1000000,,0.4937634964783986,15.858616869360667,0.7725039949783912,python_full_resolution_undistorted,full_resolution_undistorted,5363,4700,3718.121,1000000,14639,14147,,,2026-07-09T02:18:09.820134+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,global,sfm_dataset4_sfm_full_aliked_global_fullres_eval,patch,p017,COMPLETE,complete,400,1000000,,0.5081860906368977,16.771240907819173,0.7804341960597683,python_full_resolution_undistorted,full_resolution_undistorted,5380,4717,3786.937,1000000,14290,13549,,,2026-07-09T03:45:22.784862+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,global,sfm_dataset4_sfm_full_aliked_global_fullres_eval,patch,p019,COMPLETE,complete,400,1000000,,0.46049267384741044,15.595719205192742,0.8191132975949181,python_full_resolution_undistorted,full_resolution_undistorted,5380,4717,3457.901,1000000,14757,13539,,,2026-07-09T05:06:35.016773+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,global,sfm_dataset4_sfm_full_aliked_global_fullres_eval,patch,p022,COMPLETE,complete,400,1000000,,0.4453180747873643,14.293608581577253,0.8459718052078696,python_full_resolution_undistorted,full_resolution_undistorted,5363,4700,3411.843,1000000,14274,13435,,,2026-07-09T06:26:08.962299+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,global,sfm_dataset4_sfm_full_aliked_global_fullres_eval,patch,p025,COMPLETE,complete,400,1000000,,0.48348850918852765,16.594873931664964,0.7257602292558422,python_full_resolution_undistorted,full_resolution_undistorted,5363,4700,3158.643,1000000,12955,13695,,,2026-07-09T07:34:29.877851+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,incremental,sfm_dataset4_sfm_full_aliked_incremental_fullres_eval,patch,p000,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T16:59:37.511745+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,incremental,sfm_dataset4_sfm_full_aliked_incremental_fullres_eval,patch,p001,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T16:59:37.511745+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,incremental,sfm_dataset4_sfm_full_aliked_incremental_fullres_eval,patch,p002,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T16:59:37.511745+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,aliked,incremental,sfm_dataset4_sfm_full_aliked_incremental_fullres_eval,patch,p003,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:50,2026-07-08T16:59:37.511745+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,global,sfm_dataset4_sfm_full_sift_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.5636431253270099,16.81503376231842,0.7448040780268217,python_full_resolution_undistorted,full_resolution_undistorted,5364,4708,3788.679,1000000,15189,9705,,,2026-07-09T00:43:02.851182+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,global,sfm_dataset4_sfm_full_sift_global_fullres_eval,patch,p004,COMPLETE,complete,400,1000000,,0.5629199060954546,17.852249661361853,0.6889783818470804,python_full_resolution_undistorted,full_resolution_undistorted,5364,4708,3526.638,1000000,15370,15941,,,2026-07-09T02:05:41.808761+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,global,sfm_dataset4_sfm_full_sift_global_fullres_eval,patch,p008,COMPLETE,complete,400,1000000,,0.5442014140518088,16.833971973261715,0.7820778222460496,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3704.137,1000000,15252,15917,,,2026-07-09T03:30:37.313297+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,global,sfm_dataset4_sfm_full_sift_global_fullres_eval,patch,p012,COMPLETE,complete,400,1000000,,0.5893464667456491,18.340629517846708,0.6846070238522121,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3582.615,1000000,15128,15969,,,2026-07-09T04:52:09.136682+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,global,sfm_dataset4_sfm_full_sift_global_fullres_eval,patch,p016,COMPLETE,complete,400,1000000,,0.5790318783960844,18.44904866414414,0.6685524865200645,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3583.819,1000000,15440,15955,,,2026-07-09T06:15:45.191193+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,global,sfm_dataset4_sfm_full_sift_global_fullres_eval,patch,p020,COMPLETE,complete,400,1000000,,0.45231953798196256,15.280264387937068,0.8346955806781085,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3758.767,1000000,15474,16245,,,2026-07-09T07:42:13.062812+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,global,sfm_dataset4_sfm_full_sift_global_fullres_eval,patch,p024,COMPLETE,complete,400,1000000,,0.579833962415394,18.57955102218962,0.6645876890734622,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3785.997,1000000,15353,15979,,,2026-07-09T09:09:15.305749+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,global,sfm_dataset4_sfm_full_sift_global_fullres_eval,patch,p028,COMPLETE,complete,400,1000000,,0.5743384246642773,18.5691757645226,0.6937874998801794,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,3759.961,1000000,15614,15989,,,2026-07-09T10:36:25.303944+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,global,sfm_dataset4_sfm_full_sift_global_fullres_eval,patch,p032,COMPLETE,complete,400,1000000,,0.4725278458661503,15.56431554896467,0.7956932369205687,python_full_resolution_undistorted,full_resolution_undistorted,5358,4706,3949.273,1000000,16204,15881,,,2026-07-09T12:04:34.776183+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,global,sfm_dataset4_sfm_full_sift_global_fullres_eval,patch,p036,COMPLETE,complete,400,1000000,,0.5976085417410907,19.296940319104195,0.6296558169757619,python_full_resolution_undistorted,full_resolution_undistorted,5358,4706,3717.591,1000000,15787,15951,,,2026-07-09T13:27:49.514635+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D4,dataset4,full,sift,incremental,sfm_dataset4_sfm_full_sift_incremental_fullres_eval,run,,FAIL,failed,,,,,,,,,,,,,,,sfm_timeout_exceeded_24h,sfm_timeout_exceeded_24h,2026-07-09T09:15:58.095492+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv
D5,dataset5,1024,aliked,global,sfm_dataset5_sfm_1024_aliked_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.4963623591371485,20.10175492330069,0.6692998046810562,python_full_resolution_undistorted,full_resolution_undistorted,3185,2395,1374.15,1000000,8540,3319,,,2026-07-08T22:53:07.426930+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,1024,aliked,global,sfm_dataset5_sfm_1024_aliked_global_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.4035434126853943,17.596978989958313,0.8422243047404934,python_full_resolution_undistorted,full_resolution_undistorted,3185,2391,1360.558,1000000,8484,5765,,,2026-07-08T23:22:49.662816+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,1024,aliked,global,sfm_dataset5_sfm_1024_aliked_global_fullres_eval,patch,p010,COMPLETE,complete,400,1000000,,0.3864793664700276,17.639638069701718,0.8432027149844814,python_full_resolution_undistorted,full_resolution_undistorted,3185,2395,1569.595,1000000,8480,6013,,,2026-07-08T23:55:56.556401+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,1024,aliked,global,sfm_dataset5_sfm_1024_aliked_global_fullres_eval,patch,p015,COMPLETE,complete,400,1000000,,0.35085301995277407,17.224595253006513,0.8395433723926544,python_full_resolution_undistorted,full_resolution_undistorted,3185,2391,1451.589,1000000,8802,5935,,,2026-07-09T00:27:43.087221+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,1024,aliked,global,sfm_dataset5_sfm_1024_aliked_global_fullres_eval,patch,p020,COMPLETE,complete,400,1000000,,0.5055652506649494,19.62888592136975,0.8033104732632637,python_full_resolution_undistorted,full_resolution_undistorted,3185,2391,1446.82,1000000,8580,6071,,,2026-07-09T00:59:25.131151+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,1024,aliked,global,sfm_dataset5_sfm_1024_aliked_global_fullres_eval,patch,p025,COMPLETE,complete,400,1000000,,0.4883859347965982,19.219563478247807,0.7998782628112369,python_full_resolution_undistorted,full_resolution_undistorted,3185,2391,1394.866,1000000,8305,5851,,,2026-07-09T01:29:36.584895+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,1024,aliked,global,sfm_dataset5_sfm_1024_aliked_global_fullres_eval,patch,p030,COMPLETE,complete,400,1000000,,0.5130385099313198,19.173371322672956,0.7644318922972068,python_full_resolution_undistorted,full_resolution_undistorted,3185,2395,1391.982,1000000,8572,5807,,,2026-07-09T02:00:21.617251+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,1024,aliked,global,sfm_dataset5_sfm_1024_aliked_global_fullres_eval,patch,p035,COMPLETE,complete,400,1000000,,0.6252135615194997,21.996103033762594,0.6331453284909648,python_full_resolution_undistorted,full_resolution_undistorted,3185,2391,1422.44,1000000,7924,5667,,,2026-07-09T02:29:49.956055+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,1024,aliked,global,sfm_dataset5_sfm_1024_aliked_global_fullres_eval,patch,p040,COMPLETE,complete,400,1000000,,0.5834997312018746,20.178266269332642,0.7430334263726285,python_full_resolution_undistorted,full_resolution_undistorted,3185,2395,1423.741,1000000,8421,5701,,,2026-07-09T03:00:47.818225+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,1024,aliked,global,sfm_dataset5_sfm_1024_aliked_global_fullres_eval,patch,p045,COMPLETE,complete,400,1000000,,0.6345770781238874,20.342822449451234,0.673289934794108,python_full_resolution_undistorted,full_resolution_undistorted,3185,2395,1344.977,1000000,8178,6013,,,2026-07-09T03:30:17.486181+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,1024,aliked,incremental,sfm_dataset5_sfm_1024_aliked_incremental_fullres_eval,run,,FAIL,failed,,,,,,,,,,,,,,,pipeline command failed with exit 1: /scratch/3dreefs/project/ablation_eval/jobs/sfm_dataset5_sfm_1024_aliked_incremental/attempts/2026-07-09T195447.2235150000/patch_command.log,pipeline command failed with exit 1: /scratch/3dreefs/project/ablation_eval/jobs/sfm_dataset5_sfm_1024_aliked_incremental/attempts/2026-07-09T195447.2235150000/patch_command.log,2026-07-09T20:01:57.471437+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_sfm.csv
